owner_id,owner_username,shortcode,is_video,caption,comments,likes,created_at,location,imageUrl,multiple_images,username,followers,following
289386673,eatfamous,C2yKbmCJqtB,False,"I’m mentally preparing myself for cold blooded slander like “Jack in the Box” 🤣
Drop your best one below 👇🏾 I need a good laugh. 

#EatFamousQuestionOfTheDay #EatFamous",463,392,1706745236,"{'id': '212991559', 'has_public_page': True, 'name': 'Toronto, Ontario', 'slug': 'toronto-ontario'}",https://instagram.flhr13-1.fna.fbcdn.net/v/t39.30808-6/424992764_18406662922042674_3768677475021620994_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=YwkkiHGqxH8AX_tw9iw&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfB0uVvZbdIpkitWA6k3qVdLpheRk-e6y368gYbzmPvKEg&oe=65E937CB&_nc_sid=8b3546,False,eatfamous,282473,3135
931175774,eatingnyc,C38Y0R1xouq,True,You better believe we did that bang bang too. Stay tuned for part ✌️#eatingnyc #postcard #glutenfree #glutenfreebakery #fruitsando #eggsando #katsu,15,370,1709235826,"{'id': '111524370253665', 'has_public_page': True, 'name': 'Nami Nori', 'slug': 'nami-nori'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430154043_1623244538483320_9117099548702708944_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Fhm8R4nwmekAX_x3xp8&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD1LNUuU8-Up1FnmBRtzvCZnhxyxqDFro8bz1xueN8ddQ&oe=65E570AB&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C36fdICOxzM,True,Truly cannot dream up a better collaboration @levainbakery X @caffepanna sorry if you missed this today because WOW. #eatingnyc #affogato #affogatosundae #caffepanna #caffepannalevain,32,733,1709172200,"{'id': '113660523761071', 'has_public_page': True, 'name': 'Caffè Panna', 'slug': 'caffe-panna'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430168579_913903863528369_8210241631432573046_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=KxiuE8HvqEUAX_HH3hr&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA6Oz_Nn_IUNJ3wUBKPFtauuhdyYhvfcYS439PEfCBhiQ&oe=65E5508C&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C31Izm6RkoX,True,"Not a week goes by without someone older stopping me or Daniel and telling us to treasure these time with our kids. They tell us these were the best times of their life. They tell us they were there too, and it's hard, but they would do anything to have those specials moments with their little ones again 🩷

#eatingnyc #toddlerlife #specialmoments #raisingkids #parenting #terribletwos #boymom",47,475,1708992615,"{'id': '102631903', 'has_public_page': True, 'name': 'Upper East Side', 'slug': 'upper-east-side'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/429889312_758649229530546_5487277160437010048_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1J-El7WApf0AX-OA9w6&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCZmWXPVrd6QpqMu1HT7XNpsiUkjMKfJahmeFdsbh7spg&oe=65E593A9&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C3ywrWouFc3,True,"Share with your 🍰 loving friends! 
#eatingnyc #bestcakes #bestcakenyc",14,489,1708912790,"{'id': '652715520', 'has_public_page': True, 'name': 'East Village', 'slug': 'east-village'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/429946152_323063437428364_3595257441499641454_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=7DH58Zo0oMgAX_Aqwtu&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD_-0-_QPWc3dOM1367Z1PaZZDL6Vzc3Oip0N1vPeuZug&oe=65E53BBA&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C3isSnMxP5q,True,"Cozy up at this kissaten @hi_collar, an East Village gem 💎 #eatingnyc #omurice #kissaten #katsu #japanesepancakes #eastvillagenyc",14,774,1708373619,"{'id': '102076774', 'has_public_page': True, 'name': 'HI-Collar', 'slug': 'hi-collar'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/428587897_1058172165299146_4543883555250040552_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=2PcDNMb0Jh4AX_MC-cT&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAiKLbOYR97jE7B1eFIdt1i9OXEN9ROvCbl8ZsLsl0Mxg&oe=65E5947E&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C3djN7RR8U5,True,"Forget all the parenting advice, this is what it's all about 🤍",20,325,1708201225,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/428253205_667331795419964_3796982755001407975_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=jJIZLHCfZGMAX81cOt_&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCBG8dX8Q0uo7cJo3B_7DtNkmi7SYV3m_GuU62Mc81krA&oe=65E58BA9&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C3V0y9mx8rZ,True,Quality check @littlecupcakebakeshop - I take my job as a professional eater very seriously! #eatingnyc #bestcakenyc #nyccakes #nolita #brooklynblackout #hostesscake,59,3154,1707941935,"{'id': '1095761', 'has_public_page': True, 'name': 'Little Cupcake Bakeshop', 'slug': 'little-cupcake-bakeshop'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/428321946_948360462966530_60236022788966499_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=BLXlrX5hE1wAX_t4fq0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDZTwDbQdOHT0FTLTKWU3RJZTiWCsGP2_UipCMsoi5ZkQ&oe=65E5A908&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C3Nma-4uldO,True,May regret exposing @sushi35west but you all deserve to know!! #eatingnyc #nycsushi #bestsushinyc #donburi #sushitakeout,16,556,1707665912,"{'id': '104783001812830', 'has_public_page': True, 'name': 'Sushi 35 West', 'slug': 'sushi-35-west'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/427521161_359526766876536_765982186571996222_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ReHSOS34m9UAX8jn40x&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAVfAOh4h8DztUn3-JMzrFfzM0Psh2YzGVa7p3WGacHlQ&oe=65E543D6&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C3G_4E3uOJE,True,Welcome back @hoexters! Thanks for making the UES a little cooler 😎😎 #EATINGNYC,16,294,1707444456,"{'id': '221103651079214', 'has_public_page': True, 'name': ""Hoexter's"", 'slug': 'hoexters'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/425859479_270014539307118_5227529606668904741_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SGefWfggmRMAX9iZk6u&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAWL6aDwPVJ_0YD0ZdR-GWhfxI2NHW25UUbTn2x5QQ6kA&oe=65E5990D&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C2_JiLOxoKM,True,Toro crispy rice has entered the chat @akimorinyc #eatingnyc #omakase #kosheromakase #koshernyc #uppereastside,27,464,1707180995,"{'id': '102631903', 'has_public_page': True, 'name': 'Upper East Side', 'slug': 'upper-east-side'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/425966320_666121225489974_7865990653855856916_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eQ-VkwPWsIEAX_Mu5-T&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC7csfJEu9rr39u4cGkQSGojabwCp8c6SCrrRE7HoOIkg&oe=65E55AA6&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C272idTRaef,True,Burger lovers listen up! We've got a really good one @rafsnewyork! #eatingnyc #bestburgernyc #nycburger,17,316,1707070437,"{'id': '238398812', 'has_public_page': True, 'name': 'Soho', 'slug': 'soho'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/424780889_1085852069232715_8483133434535209792_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=eLweZAEeqhEAX9hzj2o&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBhJ-h7mRPESKocwTJ6H51369FXQuKnMm98jkhdAcTQ3Q&oe=65E5489A&_nc_sid=8b3546,False,eatingnyc,308500,762
931175774,eatingnyc,C2vtdoNRvf8,True,"The best in the game. Love you, mean it @thaidiner. #EATINGNYC #nycthai #bestthainyc #padthai #padthainyc #bestpadthai",25,256,1706662960,"{'id': '102058514725818', 'has_public_page': True, 'name': 'THAI DINER', 'slug': 'thai-diner'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/424594362_2045420359172653_546973694016138214_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=nbHGMhJts8AAX93Z-8H&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB3Vq5BOtOSGKXyar9z4hyWib4ilECvuw4BJkHJcX22JQ&oe=65E54A38&_nc_sid=8b3546,False,eatingnyc,308500,762
362444792,eddypinto_,C29p0VKKHWK,False,Last day of hunting season 🪶,3,86,1707130790,"{'id': '294066332', 'has_public_page': True, 'name': 'Montenero Val Cocchiara', 'slug': 'montenero-val-cocchiara'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/424953809_3657362297878224_6985851023517279291_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=UypsBzdK9NsAX8INYTA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDV19eU6tnz43CVWGPakMKMRwj_biORKgHXdlwUdEJkmg&oe=65E5195D&_nc_sid=8b3546,True,eddypinto_,238664,4576
362444792,eddypinto_,C22UWeQKXZb,False,🇺🇸,11,163,1706884654,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/417434052_18410987440012793_6395656606104561849_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=aBHMRi2DdCcAX8Jk5mX&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBLn01X0WNqOyCL1dxXTjwh_iVuZeaaWVvJ52yjOAgqsg&oe=65E7C61C&_nc_sid=8b3546,False,eddypinto_,238664,4576
362444792,eddypinto_,Cztbmo_q-Yf,False,Aviator b-3 shearling 🇺🇸 😇,5,142,1700144016,"{'id': '213658970', 'has_public_page': True, 'name': 'Naples, Italy', 'slug': 'naples-italy'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/402183414_290779517270618_1713635013146232679_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=c64ltqo9WnMAX_t_x_I&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC0j_COAUpWZS_pZAKptsZlVYwCJwIgXmXhgeIswe1cYg&oe=65E82A03&_nc_sid=8b3546,True,eddypinto_,238664,4576
362444792,eddypinto_,CzggJw9Kb4C,False,"Iconic deck jacket  N-1 Us Navy 🇺🇸 ⚓️ by @bunker.depot 🫡
Age 1940s",3,135,1699710193,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/400861738_1021532812408372_5871631132276594426_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=U97_02TVzaoAX8lesPq&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA3ihn2TJMKoQ3mW2XoRqp5Suodi0xfLK9Dl23HPmT6CA&oe=65E7CE74&_nc_sid=8b3546,True,eddypinto_,238664,4576
362444792,eddypinto_,Cy_QZp0qbyr,False,Levis 501 x double  breasted @bunker.depot X trench coat Dutch army,6,147,1698594639,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/396307054_237793652640243_472361275532911340_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8ZgsE0hmxj8AX_RYcfK&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBTuK0ap9tHEg5fCj1Fgc5FwTI5shdL7Q-ihdLfAIePag&oe=65E981B1&_nc_sid=8b3546,True,eddypinto_,238664,4576
362444792,eddypinto_,CyqDZ_-KvDq,False,"Us Army shirt OG-108 1^ pattern
1950s korean war 🇺🇸
#bunkerdepot",10,110,1697883183,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/393983950_297587406523439_8686189856964285941_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mfHejbZoyf8AX_M9mkC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC2JwZGtnf-AGSIqFCdzQfLWlGNWkxYSWUoQ8O2fl_7kQ&oe=65E93472&_nc_sid=8b3546,True,eddypinto_,238664,4576
362444792,eddypinto_,Cx2wpXYqgho,False,"Tradizioni di cui non posso fare a meno , che non passeranno mai come i ricordi ,i racconti e le giornate di caccia con mio padre , Angelo e Mauro ! 
#hunter",10,163,1696162071,"{'id': '35777531', 'has_public_page': True, 'name': 'Colli a Volturno', 'slug': 'colli-a-volturno'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/384749677_3648568618710843_6070419551989036258_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HOxZcx-q_esAX_9JzoP&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA5pSKq7qjvi8CSNsuE24U_eGUhfUvwWPWfMRs26CTamQ&oe=65E971DE&_nc_sid=8b3546,True,eddypinto_,238664,4576
4681303,edkashi,C38Oa7eu8lQ,False,"I’m headed to Berlin in May to teach a workshop with @eyesinprogress focused on visual storytelling.⁣
⁣
Participants will take their documentary reportage skills to the next level by covering a story through photography. We will go over how to refine your storytelling and story composition by analyzing real-situation problems, images analysis, editing and captions writing.⁣
⁣
Most of all, this workshop will help you discover your own visual language as well as practical and conceptual know-how to confront real situations and build compelling narratives through your photographs.⁣
⁣
Head to the link in my bio to sign up!⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #berlin #photoworkshops #eyesinprogress #photoworkshops",2,669,1709230355,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430326242_418590220693872_1595864257147774419_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=csLPH2WZ91wAX_mZRrq&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBkXon0e0or_eSGAgcAI7PM3lzKuz2O08lvY1BJTDMwpg&oe=65E94107&_nc_sid=8b3546,False,edkashi,294199,1354
4681303,edkashi,C30mHpLu981,False,"I am pleased to announce a new exhibition of photographs from my newest book, Abandoned Moments, at the @mammontclair. The exhibition will be up March 22 - May 19 in Montclair, New Jersey. In contrast to the documentary and journalistic approaches that characterize most of my photography, my “abandoned moments” work instead relies on intuition and my gut in order to capture images without looking through the viewfinder. It’s a way of making images that I discovered very early in my journey that has continued to be an essential part of my visual style.⁣
⁣
To have my work shown in my hometown of the past 20 years is an honor. I’m excited to share my vision with friends, family, and the larger New York metropolitan community.⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #montclair #abandonedmoments #storytelling #creativephotography #exhibiiton #montclairnj",13,1096,1708974345,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430296439_371207072462562_8148833792034579050_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FYtJHzTnhSIAX9G-s5B&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCstFvuRpzh_6dfzCYykcrnVPTJA3ZbiRdbihXpPZORbQ&oe=65E89B12&_nc_sid=8b3546,True,edkashi,294199,1354
4681303,edkashi,C3qO_MqxRKE,False,"Join me and @adrianazehbrauskas for an online discussion moderated by @brooksdudleym for the inaugural event of the @socialdocumentarynet 2024 Festival.⁣
⁣
The discussion will be on March 19 at 7:30 pm ET on Zoom and Adriana and I will discuss pressing issues and challenges in contemporary documentary photography.⁣
⁣
RSVP for this event at the link in my bio. This free online event will kick off the Social Documentary Network 2024 Visual Storytelling Festival “Documentary That Matters”.⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #sdn #socialdocumentarynetwork #photojournalism #storytelling #creativephotography #documentaryphotography",0,355,1708626673,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/429305960_920487912689816_8884549123118198211_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=EyVlzKWTOyQAX9FXRbv&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDzF3mqh6xsJ4rvo8yrYrORITyzRCIq2qOZ9NROuJSRNg&oe=65E7ADEB&_nc_sid=8b3546,False,edkashi,294199,1354
4681303,edkashi,C3ifJofOZAl,False,"Photographs from my personal project documenting Syrian refugee camps in Jordan and Iraq. After having worked in Syria over 7 trips between 1991 and 2009, once their brutal civil war exploded out of the Arab Spring, I was determined to find a way to tell the story of mental health amongst Syrian refugees. This was a story that was dear to me and I had the chance to pitch the idea to International Medical Corps. I spent two weeks in Northern Iraq and Jordan to tell this story, which was ultimately published by Time magazine.⁣
Throughout my career personal projects have defined my work and been the lifeblood of my working life.⁣
⁣
I head to beautiful New Mexico in July to teach a workshop with @santafeworkshops. In this immersive five-day workshop, the primary emphasis is guiding participants in creating and finalizing a personal project.⁣
⁣
These projects serve as the cornerstone of our identity as visual storytellers and artists. Students will have the opportunity to complete individual assignments on-location and practice their skills related to research, scouting, shooting within a deadline, and delivering a final product.⁣
⁣
Head to the link in my bio to learn more and book your spot!⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #newmexico #photoworkshops #Syrianrefugees",5,824,1708366711,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/428497872_1132033434643977_7588611305510091230_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=F-Tc5_t8a_YAX-QfMzM&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBlzSe8SYhcepmO8tBhppZWW5jkVQ8MbLmgiR366Z0ESA&oe=65E98C66&_nc_sid=8b3546,True,edkashi,294199,1354
4681303,edkashi,C3a1eCDOXdg,False,"Mirror, Mirror | “Mirror, Mirror, on the wall, who’s the fairest of them all?” This now ubiquitous English phrase came from a Disney movie, Snow White and the Seven Dwarfs.⁣
⁣
In photography, mirrors play an important role, serving as a compositional device, and as an element that makes the image more magical, dramatic, mysterious or just visually engaging. The creative use of mirrors in photography gives a poetic license to create imagery that is less obvious or straightforward, but allows for alternative ways of capturing a moment, a character and a scene. It can also be an effective way of avoiding direct contact with a subject or to render a sensitive or difficult situation without direct confrontation.⁣
⁣
These images from my archive reflect the multitude of ways mirrors serve as visual devices in photography.⁣
⁣
Captions:⁣
⁣
1. Donia Remedios, 73, who has pancreatic cancer, spends time at home with her daughter, Orlanda Hernandez Ramirez Remedios, 44, at their family compound. MEXICO 2014⁣
⁣
2. A Muslim woman is reflected in a car mirror while Christian women are seen walking down the street in Kano. NIGERIA 2013⁣
⁣
3. Backstage at the Al Fala Theatre in Lahore, actress Nida Chaudrey reflection speaks of the bawdy and racy burlesque shows for which the theater is known. Bombed in early 2009 by extremists attempting to send a message, patrons still attend regularly. The sexual entertainment attracts mostly male viewers who pack the evening shows, but occasionally couples and families also attend. PAKISTAN 2009⁣
⁣
4. Wealthy young Kuwaitis shop for jewelry at Bulgari. KUWAIT 2000⁣
⁣
5. Clouds drift in the sky over Bozeman, Montana. USA 2015⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #visualriffs #photojournalism #storytelling #creativephotography #documentaryphotography",5,816,1708109977,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/427506272_1143705293662824_8306703902816145294_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=LCP5Q-dxYN8AX-zxwdE&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBkngXv8B02s-E-9Fc9XBHr5lB11GgKHG3Ze2YVf5mdnw&oe=65E90777&_nc_sid=8b3546,True,edkashi,294199,1354
4681303,edkashi,C3TH_-uRKL4,False,"Visual Riffs: Coupling | What does it mean to couple? The dictionary frames it as “the act of bringing or coming together.” ⁣
⁣
From the romantic to the traumatic, how do two people hold together and why or what brings them together. In some sense it’s the most desired and natural relationship humans strive to attain, yet two people can be brought together for reasons or circumstances that are not positive or romantic or comforting. This carousel explores the various forms of coupling I’ve documented over the years around the world.⁣
⁣
Captions:⁣
⁣
1. A woman visits her partner in prison. USA 1987⁣
⁣
2. A woman and man make out in Daytona Beach, a popular party destination. USA 2001⁣
⁣
3. Corey Terry with his girlfriend, Lakia Oliver, 25, at his house in Baltimore. Terry, 20, was a heroin dealer in East Baltimore until he went to prison as a youth. He is now out of prison and turning his life around with the help of Hand To Hand. USA 2011⁣
⁣
4. Marines from Lima Company celebrate the 230th birthday of the United States Marine Corps at their annual Marine Ball, which took place at the Renaissance Hotel in Columbus, Ohio. They recently returned from a tour in Iraq. USA 2005⁣
⁣
5. A couple enjoys the end of the day with calm beauty in Yangon. BURMA 2012⁣
⁣
6. A couple walks on a path in a nudist section of the Danube National Wetlands Park. AUSTRIA 2001⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #visualriffs #photojournalism #storytelling #creativephotography #documentaryphotography #therawsociety #trs_members",11,1661,1707851257,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/427092531_406572518567289_6099055862461796896_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=DomlVa_-XygAX9E3D2C&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDqQ9W9XjyGHiPmTG-VvMPvofDdZzpmJusJZwEucwB2Ag&oe=65E852EB&_nc_sid=8b3546,True,edkashi,294199,1354
4681303,edkashi,C3LFfOLO2El,False,"Join me for a workshop in Berlin in May with @eyesinprogress. “Visual Storytelling for Impact and Meaning” will focus on learning and improving your documentary reportage by covering an editorial story. 

Nine photographers will be chosen after a portfolio review of 10 images. This workshop will help you discover your own visual language as well as practical and conceptual know-how to confront real situations and build compelling narratives for your photography projects.⁣
⁣
Head to the link in my bio to sign up!⁣
⁣
Photographs from “After The Fall | Culture and Nightlife in the Reunified Berlin”, 1991.⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #berlin #photoworkshops #documentaryphotography #streetphotography #workshops",6,1246,1707581505,"{'id': '213131048', 'has_public_page': True, 'name': 'Berlin, Germany', 'slug': 'berlin-germany'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/427267724_927659808877977_7469831594183197591_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Mcgetqp0OH4AX9-VsAJ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAZ7hgY3-TLyUqdflD54uK0IS5C-qoA4fJzfOmu3yB7aw&oe=65E810D6&_nc_sid=8b3546,True,edkashi,294199,1354
4681303,edkashi,C3DwmcMPmIK,False,"A recent article in The Economist reported on the issue of stray cows in India and how the right’s pro-cow policies are doing little to protect the sacred animals. I’ve traveled to India over 10 times on assignment and have seen with my own eyes the way cows are a part of daily life. I’ve always been fascinated by the special position cows have in Hindu society. At first I thought it was unusual, but over the years and many visits I’ve come to not only appreciate the beliefs around a cow’s sacredness, but also understand that virtually every part of a cow, from their feces, meat, bones, skin, urine, etc, has a value. Whether it’s using their feces for fuel or building your home, to their skin for clothing and protection, it’s incredible what overall value, at least from a human’s perspective of dominion over the natural world, represents. No wonder cows are considered sacred. ⁣
⁣
But I’ve also seen the downside of this reverence, where cows are left to wander and get sick and literally die on the streets. The ruling conservative party, BJP, has passed several “pro-cow” policies like a ban on cow slaughter, but that has only led to the proliferation of stray cows, now numbering over 5 million. 

Abandoned, they often feed on plastic bags and other garbage, and can cause car crashes and destroy crops. One thing is certain – the current situation is untenable and more must be done to protect India’s stray cows.⁣
⁣
@viifoundation @reduxpictures #viiphoto #edkashi #visualriffs #photojournalism #storytelling #creativephotography #documentaryphotography #India #sacredcows #cows #dailylife⁣",40,2028,1707335673,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/425900095_1049064832838660_4052632885411058661_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=0CCYWdVcsJQAX-lHwH-&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC4mz2wLZYQvG67pUVIf_Ru8VZ-hgbL0n3Vy5ti1f5G6A&oe=65E88A42&_nc_sid=8b3546,True,edkashi,294199,1354
